,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,percentage_demographic_in_boston_census_group_id,percentage_demographic_in_boston_census_group_%white,percentage_demographic_in_boston_census_group_%black,percentage_demographic_in_boston_census_group_Estimate!!Total,percentage_demographic_in_boston_census_group_Estimate!!Total!!White alone,percentage_demographic_in_boston_census_group_Estimate!!Total!!Black or African American alone,stopped_in_census,stopped_black_in_census,stopped_white_in_census,crime_in_census,%black_in_census,%white_in_census,%stopped_in_census,%black_stopped_in_census,%white_stopped_in_census,%crime_in_census
3356,25,25,120105,3,1500000US250251201053,250251201053,3,BG,530420,159,1500000US250251201053,0.9259999999999999,0.042,500.0,463.0,21.0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.04
3357,25,25,10405,2,1500000US250250104052,250250104052,2,BG,84520,0,1500000US250250104052,0.655172413793103,0.104741379310345,2320.0,1520.0,243.0,2,0,2,38,0.0,0.0013157894736842105,0.0008620689655172414,0.0,0.0013157894736842105,0.016379310344827588
3358,25,25,10702,1,1500000US250250107021,250250107021,1,BG,156192,0,1500000US250250107021,0.9185282522996059,0.0183968462549277,761.0,699.0,14.0,61,21,33,697,1.5,0.04721030042918455,0.08015768725361366,1.5,0.04721030042918455,0.9159001314060446
3359,25,25,20101,2,1500000US250250201012,250250201012,2,BG,61515,0,1500000US250250201012,0.936758893280632,0.0,1012.0,948.0,0.0,0,0,0,90,,0.0,0.0,,0.0,0.08893280632411067
3360,25,25,10103,3,1500000US250250101033,250250101033,3,BG,132394,0,1500000US250250101033,0.667544437129691,0.032258064516129,1519.0,1014.0,49.0,0,0,0,21,0.0,0.0,0.0,0.0,0.0,0.013824884792626729
3361,25,25,100200,2,1500000US250251002002,250251002002,2,BG,80956,0,1500000US250251002002,0.184764991896272,0.7001620745542951,617.0,114.0,432.0,0,0,0,149,0.0,0.0,0.0,0.0,0.0,0.24149108589951376
3628,25,25,170702,2,1500000US250251707022,250251707022,2,BG,168969,0,1500000US250251707022,0.6652267818574511,0.0755939524838013,926.0,616.0,70.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3642,25,25,402,2,1500000US250250004022,250250004022,2,BG,383016,0,1500000US250250004022,0.71587462082912,0.0121334681496461,989.0,708.0,12.0,1,1,0,62,0.08333333333333333,0.0,0.0010111223458038423,0.08333333333333333,0.0,0.06268958543983821
3650,25,25,110502,3,1500000US250251105023,250251105023,3,BG,148642,0,1500000US250251105023,0.787476280834915,0.0455407969639469,527.0,415.0,24.0,0,0,0,41,0.0,0.0,0.0,0.0,0.0,0.0777988614800759
3663,25,25,502,1,1500000US250250005021,250250005021,1,BG,159470,0,1500000US250250005021,0.8610586011342158,0.0,1058.0,911.0,0.0,0,0,0,90,,0.0,0.0,,0.0,0.08506616257088846
3672,25,25,140202,2,1500000US250251402022,250251402022,2,BG,265354,0,1500000US250251402022,0.208842350203607,0.5055264688772539,1719.0,359.0,869.0,0,0,0,185,0.0,0.0,0.0,0.0,0.0,0.10762070971495055
3715,25,25,120301,3,1500000US250251203013,250251203013,3,BG,204560,0,1500000US250251203013,0.647058823529412,0.23591331269349802,1615.0,1045.0,381.0,1,1,0,90,0.0026246719160104987,0.0,0.0006191950464396285,0.0026246719160104987,0.0,0.05572755417956656
3719,25,25,81400,3,1500000US250250814003,250250814003,3,BG,317783,0,1500000US250250814003,0.46390977443609,0.367669172932331,1330.0,617.0,489.0,20,11,9,258,0.022494887525562373,0.014586709886547812,0.015037593984962405,0.022494887525562373,0.014586709886547812,0.19398496240601504
3720,25,25,981202,1,1500000US250259812021,250259812021,1,BG,1696452,850181,1500000US250259812021,0.8,0.12558139534883697,215.0,172.0,27.0,0,0,0,116,0.0,0.0,0.0,0.0,0.0,0.5395348837209303
3724,25,25,90600,1,1500000US250250906001,250250906001,1,BG,116340,0,1500000US250250906001,0.18329070758738297,0.615515771526002,1173.0,215.0,722.0,0,0,0,147,0.0,0.0,0.0,0.0,0.0,0.12531969309462915
3732,25,25,50600,1,1500000US250250506001,250250506001,1,BG,86176,0,1500000US250250506001,0.7731685789938221,0.0264783759929391,1133.0,876.0,30.0,0,0,0,141,0.0,0.0,0.0,0.0,0.0,0.12444836716681378
3743,25,25,92200,4,1500000US250250922004,250250922004,4,BG,155380,0,1500000US250250922004,0.272727272727273,0.5064935064935061,462.0,126.0,234.0,0,0,0,311,0.0,0.0,0.0,0.0,0.0,0.6731601731601732
3746,25,25,101101,3,1500000US250251011013,250251011013,3,BG,169600,0,1500000US250251011013,0.0267417311752287,0.8979591836734692,1421.0,38.0,1276.0,3,3,0,190,0.0023510971786833857,0.0,0.00211118930330753,0.0023510971786833857,0.0,0.13370865587614356
3747,25,25,70500,3,1500000US250250705003,250250705003,3,BG,75913,0,1500000US250250705003,0.5706887622993271,0.0450543759709995,1931.0,1102.0,87.0,0,0,0,163,0.0,0.0,0.0,0.0,0.0,0.08441222164681512
3749,25,25,180500,4,1500000US250251805004,250251805004,4,BG,294801,570383,1500000US250251805004,0.939146230699364,0.0199818346957312,1101.0,1034.0,22.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3780,25,25,120105,2,1500000US250251201052,250251201052,2,BG,522005,0,1500000US250251201052,0.885338345864662,0.0610902255639098,1064.0,942.0,65.0,0,0,0,19,0.0,0.0,0.0,0.0,0.0,0.017857142857142856
3812,25,25,81700,3,1500000US250250817003,250250817003,3,BG,179944,0,1500000US250250817003,0.0687575392038601,0.704463208685163,829.0,57.0,584.0,8,8,0,187,0.0136986301369863,0.0,0.009650180940892641,0.0136986301369863,0.0,0.2255729794933655
3826,25,25,20303,1,1500000US250250203031,250250203031,1,BG,22111,0,1500000US250250203031,0.7270194986072421,0.0,1077.0,783.0,0.0,0,0,0,52,,0.0,0.0,,0.0,0.04828226555246054
3854,25,25,170100,3,1500000US250251701003,250251701003,3,BG,300949,772,1500000US250251701003,0.833534378769602,0.0241254523522316,829.0,691.0,20.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3857,25,25,81400,1,1500000US250250814001,250250814001,1,BG,174743,0,1500000US250250814001,0.27623762376237604,0.511881188118812,1010.0,279.0,517.0,2,2,0,162,0.0038684719535783366,0.0,0.0019801980198019802,0.0038684719535783366,0.0,0.1603960396039604
3862,25,25,101102,1,1500000US250251011021,250251011021,1,BG,83070,0,1500000US250251011021,0.0,0.9586877278250301,823.0,0.0,789.0,5,4,1,198,0.005069708491761723,inf,0.006075334143377886,0.005069708491761723,inf,0.24058323207776428
3877,25,25,20303,2,1500000US250250203032,250250203032,2,BG,372508,71960,1500000US250250203032,0.6420101637492939,0.17165443252399804,1771.0,1137.0,304.0,7,1,4,887,0.003289473684210526,0.003518029903254178,0.003952569169960474,0.003289473684210526,0.003518029903254178,0.5008469791078487
3898,25,25,40300,2,1500000US250250403002,250250403002,2,BG,82542,0,1500000US250250403002,0.958436724565757,0.0,1612.0,1545.0,0.0,0,0,0,67,,0.0,0.0,,0.0,0.04156327543424317
3910,25,25,170300,3,1500000US250251703003,250251703003,3,BG,590013,21908,1500000US250251703003,0.8832752613240419,0.0975609756097561,574.0,507.0,56.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3914,25,25,601,1,1500000US250250006011,250250006011,1,BG,144820,0,1500000US250250006011,0.7930607187112759,0.0384138785625774,807.0,640.0,31.0,0,0,0,65,0.0,0.0,0.0,0.0,0.0,0.080545229244114
3915,25,25,10104,3,1500000US250250101043,250250101043,3,BG,105153,2111,1500000US250250101043,0.6529756915339481,0.0100586756077117,1193.0,779.0,12.0,0,0,0,162,0.0,0.0,0.0,0.0,0.0,0.1357921207041073
3925,25,25,71101,2,1500000US250250711012,250250711012,2,BG,161679,0,1500000US250250711012,0.628810975609756,0.09375,1312.0,825.0,123.0,13,1,12,865,0.008130081300813009,0.014545454545454545,0.009908536585365854,0.008130081300813009,0.014545454545454545,0.6592987804878049
3927,25,25,51200,1,1500000US250250512001,250250512001,1,BG,233927,493577,1500000US250250512001,0.680412371134021,0.0,194.0,132.0,0.0,0,0,0,60,,0.0,0.0,,0.0,0.30927835051546393
3933,25,25,50200,2,1500000US250250502002,250250502002,2,BG,73449,0,1500000US250250502002,0.486245954692557,0.052588996763754,1236.0,601.0,65.0,1,0,1,189,0.0,0.0016638935108153079,0.0008090614886731392,0.0,0.0016638935108153079,0.1529126213592233
3966,25,25,170200,3,1500000US250251702003,250251702003,3,BG,136453,0,1500000US250251702003,0.6798748696558921,0.0896767466110532,959.0,652.0,86.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3970,25,25,504,3,1500000US250250005043,250250005043,3,BG,88058,0,1500000US250250005043,0.826792963464141,0.020297699594046002,1478.0,1222.0,30.0,0,0,0,41,0.0,0.0,0.0,0.0,0.0,0.02774018944519621
4015,25,25,50300,2,1500000US250250503002,250250503002,2,BG,125081,92724,1500000US250250503002,0.5799890049477738,0.152281473336998,1819.0,1055.0,277.0,1,1,0,104,0.0036101083032490976,0.0,0.0005497526113249038,0.0036101083032490976,0.0,0.057174271577789995
4021,25,25,160300,1,1500000US250251603001,250251603001,1,BG,381880,158723,1500000US250251603001,0.757208765859285,0.0928489042675894,1734.0,1313.0,161.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4026,25,25,170701,1,1500000US250251707011,250251707011,1,BG,235550,3630,1500000US250251707011,0.8038408779149521,0.065843621399177,729.0,586.0,48.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4027,25,25,120301,1,1500000US250251203011,250251203011,1,BG,141686,0,1500000US250251203011,0.362976406533575,0.320024198427102,1653.0,600.0,529.0,5,3,2,128,0.005671077504725898,0.0033333333333333335,0.0030248033877797943,0.005671077504725898,0.0033333333333333335,0.07743496672716274
4036,25,25,90700,3,1500000US250250907003,250250907003,3,BG,117677,0,1500000US250250907003,0.6295358649789029,0.126582278481013,1185.0,746.0,150.0,11,8,2,116,0.05333333333333334,0.002680965147453083,0.009282700421940928,0.05333333333333334,0.002680965147453083,0.09789029535864979
4045,25,25,100,1,1500000US250250001001,250250001001,1,BG,1373953,0,1500000US250250001001,0.400763358778626,0.0491412213740458,2096.0,840.0,103.0,0,0,0,461,0.0,0.0,0.0,0.0,0.0,0.21994274809160305
4063,25,25,140107,1,1500000US250251401071,250251401071,1,BG,492633,0,1500000US250251401071,0.51346893897746,0.291918636613524,1819.0,934.0,531.0,0,0,0,206,0.0,0.0,0.0,0.0,0.0,0.11324903793293019
4076,25,25,140400,2,1500000US250251404002,250251404002,2,BG,191023,0,1500000US250251404002,0.0222634508348794,0.9536178107606679,1078.0,24.0,1028.0,0,0,0,88,0.0,0.0,0.0,0.0,0.0,0.08163265306122448
4094,25,25,301,3,1500000US250250003013,250250003013,3,BG,80356,0,1500000US250250003013,0.7882513661202191,0.11338797814207699,732.0,577.0,83.0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,0.01912568306010929
4103,25,25,502,4,1500000US250250005024,250250005024,4,BG,251078,0,1500000US250250005024,0.788946587537092,0.025593471810089,2696.0,2127.0,69.0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.00185459940652819
4104,25,25,802,3,1500000US250250008023,250250008023,3,BG,155235,0,1500000US250250008023,0.415775401069519,0.0120320855614973,748.0,311.0,9.0,0,0,0,33,0.0,0.0,0.0,0.0,0.0,0.04411764705882353
4129,25,25,110601,1,1500000US250251106011,250251106011,1,BG,1103961,8282,1500000US250251106011,0.8441698011821601,0.0354648038688877,1861.0,1571.0,66.0,0,0,0,43,0.0,0.0,0.0,0.0,0.0,0.0231058570660935
4130,25,25,120105,1,1500000US250251201051,250251201051,1,BG,785891,2315,1500000US250251201051,0.7409638554216871,0.0309810671256454,1162.0,861.0,36.0,0,0,0,35,0.0,0.0,0.0,0.0,0.0,0.030120481927710843
4131,25,25,130100,6,1500000US250251301006,250251301006,6,BG,1847070,43239,1500000US250251301006,0.725694444444444,0.0486111111111111,288.0,209.0,14.0,0,0,0,81,0.0,0.0,0.0,0.0,0.0,0.28125
4132,25,25,130402,5,1500000US250251304025,250251304025,5,BG,228303,0,1500000US250251304025,0.624647224835372,0.0,1063.0,664.0,0.0,0,0,0,42,,0.0,0.0,,0.0,0.03951081843838194
4133,25,25,160501,2,1500000US250251605012,250251605012,2,BG,110967,0,1500000US250251605012,0.6424870466321241,0.0790155440414508,772.0,496.0,61.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4209,25,25,51000,2,1500000US250250510002,250250510002,2,BG,576861,210155,1500000US250250510002,0.549053356282272,0.0370051635111876,1162.0,638.0,43.0,0,0,0,164,0.0,0.0,0.0,0.0,0.0,0.14113597246127366
4210,25,25,60400,4,1500000US250250604004,250250604004,4,BG,86647,0,1500000US250250604004,0.887337986041874,0.0249252243270189,1003.0,890.0,25.0,0,0,0,90,0.0,0.0,0.0,0.0,0.0,0.0897308075772682
4211,25,25,61101,2,1500000US250250611012,250250611012,2,BG,115604,0,1500000US250250611012,0.310893512851897,0.30171358629131,1634.0,508.0,493.0,2,2,0,269,0.004056795131845842,0.0,0.0012239902080783353,0.004056795131845842,0.0,0.1646266829865361
4212,25,25,80100,1,1500000US250250801001,250250801001,1,BG,936210,0,1500000US250250801001,0.23248882265275697,0.4654744162940879,2013.0,468.0,937.0,35,11,20,2007,0.011739594450373533,0.042735042735042736,0.017386984600099353,0.011739594450373533,0.042735042735042736,0.9970193740685543
4213,25,25,81300,1,1500000US250250813001,250250813001,1,BG,135178,0,1500000US250250813001,0.23333333333333303,0.297916666666667,1920.0,448.0,572.0,0,0,0,431,0.0,0.0,0.0,0.0,0.0,0.22447916666666667
4248,25,25,90100,4,1500000US250250901004,250250901004,4,BG,105076,0,1500000US250250901004,0.0201931518876207,0.6769095697980679,1139.0,23.0,771.0,0,0,0,150,0.0,0.0,0.0,0.0,0.0,0.13169446883230904
4249,25,25,90300,3,1500000US250250903003,250250903003,3,BG,83053,0,1500000US250250903003,0.00209643605870021,0.9475890985324951,954.0,2.0,904.0,0,0,0,195,0.0,0.0,0.0,0.0,0.0,0.20440251572327045
4250,25,25,91100,1,1500000US250250911001,250250911001,1,BG,110054,0,1500000US250250911001,0.6291739894551851,0.0749853544229643,1707.0,1074.0,128.0,0,0,0,72,0.0,0.0,0.0,0.0,0.0,0.0421792618629174
4251,25,25,91900,1,1500000US250250919001,250250919001,1,BG,141178,0,1500000US250250919001,0.165523996082272,0.657198824681685,1021.0,169.0,671.0,4,4,0,222,0.005961251862891207,0.0,0.0039177277179236044,0.005961251862891207,0.0,0.21743388834476005
4252,25,25,92300,3,1500000US250250923003,250250923003,3,BG,96991,0,1500000US250250923003,0.0980810234541578,0.901918976545842,1407.0,138.0,1269.0,5,5,0,222,0.003940110323089046,0.0,0.0035536602700781805,0.003940110323089046,0.0,0.15778251599147122
4253,25,25,100300,1,1500000US250251003001,250251003001,1,BG,175595,0,1500000US250251003001,0.00930232558139535,0.86046511627907,1505.0,14.0,1295.0,8,6,1,192,0.004633204633204633,0.07142857142857142,0.0053156146179402,0.004633204633204633,0.07142857142857142,0.12757475083056477
4254,25,25,201,3,1500000US250250002013,250250002013,3,BG,175302,0,1500000US250250002013,0.8875192604006159,0.0408320493066256,1298.0,1152.0,53.0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.07627118644067797
4255,25,25,10203,3,1500000US250250102033,250250102033,3,BG,67711,0,1500000US250250102033,0.573333333333333,0.04,1650.0,946.0,66.0,2,0,2,187,0.0,0.0021141649048625794,0.0012121212121212121,0.0,0.0021141649048625794,0.11333333333333333
4256,25,25,10600,1,1500000US250250106001,250250106001,1,BG,250326,0,1500000US250250106001,0.6619512195121949,0.0863414634146341,2050.0,1357.0,177.0,8,3,4,953,0.01694915254237288,0.0029476787030213707,0.003902439024390244,0.01694915254237288,0.0029476787030213707,0.46487804878048783
4257,25,25,40100,1,1500000US250250401001,250250401001,1,BG,137890,64873,1500000US250250401001,0.9759384023099129,0.0,1039.0,1014.0,0.0,0,0,0,73,,0.0,0.0,,0.0,0.07025986525505294
4258,25,25,100800,3,1500000US250251008003,250251008003,3,BG,136800,0,1500000US250251008003,0.52626892252894,0.355298308103295,1123.0,591.0,399.0,0,0,0,27,0.0,0.0,0.0,0.0,0.0,0.02404274265360641
4259,25,25,101002,2,1500000US250251010022,250251010022,2,BG,545136,0,1500000US250251010022,0.10116229014205802,0.8476108480413259,2323.0,235.0,1969.0,10,7,3,238,0.0035551041137633316,0.01276595744680851,0.004304778303917348,0.0035551041137633316,0.01276595744680851,0.1024537236332329
4317,25,25,80801,2,1500000US250250808012,250250808012,2,BG,168609,0,1500000US250250808012,0.28571428571428603,0.335907335907336,1813.0,518.0,609.0,5,5,0,178,0.008210180623973728,0.0,0.0027578599007170436,0.008210180623973728,0.0,0.09817981246552675
4318,25,25,40801,2,1500000US250250408012,250250408012,2,BG,480122,413814,1500000US250250408012,0.1767578125,0.0283203125,1024.0,181.0,29.0,1,1,0,112,0.034482758620689655,0.0,0.0009765625,0.034482758620689655,0.0,0.109375
4319,25,25,180301,2,1500000US250251803012,250251803012,2,BG,165500,105889,1500000US250251803012,0.975728155339806,0.0,824.0,804.0,0.0,0,0,0,0,,0.0,0.0,,0.0,0.0
4320,25,25,802,5,1500000US250250008025,250250008025,5,BG,131979,0,1500000US250250008025,0.5500839395635141,0.0374930050363738,1787.0,983.0,67.0,0,0,0,78,0.0,0.0,0.0,0.0,0.0,0.04364857302742026
4321,25,25,101001,1,1500000US250251010011,250251010011,1,BG,259820,0,1500000US250251010011,0.0345528455284553,0.7906504065040649,492.0,17.0,389.0,1,1,0,84,0.002570694087403599,0.0,0.0020325203252032522,0.002570694087403599,0.0,0.17073170731707318
4322,25,25,980300,1,1500000US250259803001,250259803001,1,BG,2076316,27540,1500000US250259803001,0.5815789473684211,0.239473684210526,380.0,221.0,91.0,0,0,0,225,0.0,0.0,0.0,0.0,0.0,0.5921052631578947
4323,25,25,140105,2,1500000US250251401052,250251401052,2,BG,259390,0,1500000US250251401052,0.348181143281366,0.33407572383073497,1347.0,469.0,450.0,0,0,0,190,0.0,0.0,0.0,0.0,0.0,0.14105419450631032
4324,25,25,50101,2,1500000US250250501012,250250501012,2,BG,114186,184517,1500000US250250501012,0.41538461538461496,0.0915750915750916,1365.0,567.0,125.0,0,0,0,124,0.0,0.0,0.0,0.0,0.0,0.09084249084249084
4329,25,25,61101,1,1500000US250250611011,250250611011,1,BG,49678,0,1500000US250250611011,0.459459459459459,0.18018018018018,666.0,306.0,120.0,0,0,0,75,0.0,0.0,0.0,0.0,0.0,0.11261261261261261
4390,25,25,80601,3,1500000US250250806013,250250806013,3,BG,115884,0,1500000US250250806013,0.213302752293578,0.6261467889908261,436.0,93.0,273.0,5,5,0,1634,0.018315018315018316,0.0,0.011467889908256881,0.018315018315018316,0.0,3.7477064220183487
4396,25,25,81200,1,1500000US250250812001,250250812001,1,BG,152919,0,1500000US250250812001,0.190433616450603,0.464014304872597,2237.0,426.0,1038.0,0,0,0,396,0.0,0.0,0.0,0.0,0.0,0.17702279839070184
4405,25,25,92000,2,1500000US250250920002,250250920002,2,BG,180677,0,1500000US250250920002,0.148744365743722,0.6188023180940121,1553.0,231.0,961.0,0,0,0,163,0.0,0.0,0.0,0.0,0.0,0.10495814552479073
4413,25,25,10701,1,1500000US250250107011,250250107011,1,BG,74123,0,1500000US250250107011,0.85,0.00614035087719298,1140.0,969.0,7.0,1,0,1,81,0.0,0.0010319917440660474,0.0008771929824561404,0.0,0.0010319917440660474,0.07105263157894737
4417,25,25,110301,2,1500000US250251103012,250251103012,2,BG,400855,0,1500000US250251103012,0.668374816983895,0.242313323572474,1366.0,913.0,331.0,0,0,0,124,0.0,0.0,0.0,0.0,0.0,0.09077598828696926
4421,25,25,51000,1,1500000US250250510001,250250510001,1,BG,334998,0,1500000US250250510001,0.726112026359143,0.0477759472817133,2428.0,1763.0,116.0,0,0,0,174,0.0,0.0,0.0,0.0,0.0,0.07166392092257001
4444,25,25,91600,1,1500000US250250916001,250250916001,1,BG,99085,0,1500000US250250916001,0.259685230024213,0.552058111380145,1652.0,429.0,912.0,0,0,0,166,0.0,0.0,0.0,0.0,0.0,0.10048426150121065
4448,25,25,160502,1,1500000US250251605021,250251605021,1,BG,462593,0,1500000US250251605021,0.55233348436792,0.0217489805165383,2207.0,1219.0,48.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4454,25,25,130200,4,1500000US250251302004,250251302004,4,BG,257085,0,1500000US250251302004,0.8635170603674541,0.0984251968503937,762.0,658.0,75.0,0,0,0,41,0.0,0.0,0.0,0.0,0.0,0.05380577427821522
4473,25,25,92300,2,1500000US250250923002,250250923002,2,BG,78411,0,1500000US250250923002,0.22861586314152396,0.679626749611198,643.0,147.0,437.0,0,0,0,255,0.0,0.0,0.0,0.0,0.0,0.3965785381026439
4488,25,25,170701,2,1500000US250251707012,250251707012,2,BG,271882,149748,1500000US250251707012,0.715523465703971,0.0288808664259928,1385.0,991.0,40.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4490,25,25,100400,4,1500000US250251004004,250251004004,4,BG,182562,0,1500000US250251004004,0.0616161616161616,0.782323232323232,1980.0,122.0,1549.0,1,1,0,304,0.0006455777921239509,0.0,0.000505050505050505,0.0006455777921239509,0.0,0.15353535353535352
4506,25,25,981300,2,1500000US250259813002,250259813002,2,BG,6338540,1657085,1500000US250259813002,0.8725,0.035,400.0,349.0,14.0,2,0,2,63,0.0,0.0057306590257879654,0.005,0.0,0.0057306590257879654,0.1575
4511,25,25,120301,2,1500000US250251203012,250251203012,2,BG,81447,0,1500000US250251203012,0.438935912938331,0.272067714631197,827.0,363.0,225.0,0,0,0,130,0.0,0.0,0.0,0.0,0.0,0.15719467956469166
4512,25,25,130100,2,1500000US250251301002,250251301002,2,BG,744671,2565,1500000US250251301002,0.508153603366649,0.0368227248816412,1901.0,966.0,70.0,0,0,0,60,0.0,0.0,0.0,0.0,0.0,0.03156233561283535
4513,25,25,160400,1,1500000US250251604001,250251604001,1,BG,1146182,3531,1500000US250251604001,0.5135531135531141,0.0271062271062271,1365.0,701.0,37.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4532,25,25,30500,2,1500000US250250305002,250250305002,2,BG,32669,0,1500000US250250305002,0.900584795321637,0.0019493177387914199,1026.0,924.0,2.0,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0.03898635477582846
4537,25,25,180301,1,1500000US250251803011,250251803011,1,BG,139447,0,1500000US250251803011,0.994718309859155,0.00528169014084507,568.0,565.0,3.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4561,25,25,81900,4,1500000US250250819004,250250819004,4,BG,101197,0,1500000US250250819004,0.16969696969696998,0.5353535353535349,990.0,168.0,530.0,26,22,4,162,0.04150943396226415,0.023809523809523808,0.026262626262626262,0.04150943396226415,0.023809523809523808,0.16363636363636364
4562,25,25,90400,2,1500000US250250904002,250250904002,2,BG,134382,0,1500000US250250904002,0.0652173913043478,0.643961352657005,2070.0,135.0,1333.0,1,1,0,252,0.0007501875468867217,0.0,0.0004830917874396135,0.0007501875468867217,0.0,0.12173913043478261
4563,25,25,92200,1,1500000US250250922001,250250922001,1,BG,195405,0,1500000US250250922001,0.314709236031927,0.278221208665906,877.0,276.0,244.0,3,2,1,305,0.00819672131147541,0.0036231884057971015,0.0034207525655644243,0.00819672131147541,0.0036231884057971015,0.34777651083238315
4571,25,25,802,1,1500000US250250008021,250250008021,1,BG,128923,0,1500000US250250008021,0.7071713147410359,0.0,1004.0,710.0,0.0,1,0,1,150,,0.0014084507042253522,0.00099601593625498,,0.0014084507042253522,0.14940239043824702
4572,25,25,110607,3,1500000US250251106073,250251106073,3,BG,401502,0,1500000US250251106073,0.858267716535433,0.0320584926884139,1778.0,1526.0,57.0,0,0,0,57,0.0,0.0,0.0,0.0,0.0,0.032058492688413945
4578,25,25,20303,3,1500000US250250203033,250250203033,3,BG,47987,0,1500000US250250203033,0.6500341763499661,0.0710868079289132,1463.0,951.0,104.0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.006151742993848257
4579,25,25,180500,3,1500000US250251805003,250251805003,3,BG,177359,517844,1500000US250251805003,0.9537572254335259,0.00963391136801541,1038.0,990.0,10.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4580,25,25,130406,1,1500000US250251304061,250251304061,1,BG,239152,5879,1500000US250251304061,0.183947640372029,0.698587667929728,2903.0,534.0,2028.0,0,0,0,158,0.0,0.0,0.0,0.0,0.0,0.054426455390974855
4603,25,25,100603,1,1500000US250251006031,250251006031,1,BG,461825,0,1500000US250251006031,0.805989583333333,0.11002604166666699,1536.0,1238.0,169.0,0,0,0,217,0.0,0.0,0.0,0.0,0.0,0.14127604166666666
4610,25,25,60200,2,1500000US250250602002,250250602002,2,BG,101737,0,1500000US250250602002,0.9828448892065759,0.00643316654753395,1399.0,1375.0,9.0,0,0,0,52,0.0,0.0,0.0,0.0,0.0,0.03716940671908506
4628,25,25,170601,1,1500000US250251706011,250251706011,1,BG,365496,0,1500000US250251706011,0.864746399499061,0.0457107075767063,1597.0,1381.0,73.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4629,25,25,10500,2,1500000US250250105002,250250105002,2,BG,39066,0,1500000US250250105002,0.7498127340823969,0.0059925093632958795,1335.0,1001.0,8.0,0,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0449438202247191
4635,25,25,160601,1,1500000US250251606011,250251606011,1,BG,418880,1895,1500000US250251606011,0.6055194805194809,0.0450487012987013,2464.0,1492.0,111.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4639,25,25,130300,5,1500000US250251303005,250251303005,5,BG,203365,0,1500000US250251303005,0.9921671018276759,0.0,766.0,760.0,0.0,0,0,0,48,,0.0,0.0,,0.0,0.06266318537859007
4645,25,25,803,2,1500000US250250008032,250250008032,2,BG,177829,0,1500000US250250008032,0.6557512383048979,0.0935608145294441,3634.0,2383.0,340.0,0,0,0,139,0.0,0.0,0.0,0.0,0.0,0.03824986241056687
4657,25,25,40300,5,1500000US250250403005,250250403005,5,BG,57668,0,1500000US250250403005,0.9861751152073729,0.0,868.0,856.0,0.0,0,0,0,59,,0.0,0.0,,0.0,0.06797235023041474
4658,25,25,40200,1,1500000US250250402001,250250402001,1,BG,55212,0,1500000US250250402001,0.26638023630504803,0.46294307196562795,931.0,248.0,431.0,0,0,0,339,0.0,0.0,0.0,0.0,0.0,0.364124597207304
4660,25,25,140202,3,1500000US250251402023,250251402023,3,BG,341882,10961,1500000US250251402023,0.459659511472983,0.227239082161362,1351.0,621.0,307.0,0,0,0,89,0.0,0.0,0.0,0.0,0.0,0.06587712805329386
4663,25,25,120201,2,1500000US250251202012,250251202012,2,BG,324751,0,1500000US250251202012,0.690828402366864,0.0759368836291913,2028.0,1401.0,154.0,0,0,0,312,0.0,0.0,0.0,0.0,0.0,0.15384615384615385
4667,25,25,92300,1,1500000US250250923001,250250923001,1,BG,107203,0,1500000US250250923001,0.169909208819715,0.738002594033722,771.0,131.0,569.0,0,0,0,140,0.0,0.0,0.0,0.0,0.0,0.1815823605706874
4672,25,25,40801,1,1500000US250250408011,250250408011,1,BG,59457,0,1500000US250250408011,0.286948176583493,0.47216890595009603,1042.0,299.0,492.0,0,0,0,135,0.0,0.0,0.0,0.0,0.0,0.1295585412667946
4685,25,25,50200,3,1500000US250250502003,250250502003,3,BG,29731,0,1500000US250250502003,0.39649122807017495,0.0763157894736842,1140.0,452.0,87.0,3,2,1,18,0.022988505747126436,0.0022123893805309734,0.002631578947368421,0.022988505747126436,0.0022123893805309734,0.015789473684210527
